"ID","SITE","STRAT","UNIT","NAMED_ID","OTHERUNIT","RAWMATERIAL","CORTEX","CORTEXTYPE","ARTIFACTCLASS","COMPLETENESS","CORECOMPLETENESS","RETOUCHEDPIECETYPOLOGY","RETOUCHTYPE","RETOUCHFACE","RETOUCHREGIONNUMBER","RETOUCHREGIONLOCATION","LENGTHLONGESTRETOUCH","RETOUCHINVASIVENESS","EDGETHICKNESS_1","EDGETHICKNESS_2","EDGETHICKNESS_3","BACKEDTOOLEDGE_1","BACKEDTOOLEDGE_2","BACKEDTOOLEDGE_3","BACKEDTOOLWIDTH_1","BACKEDTOOLWIDTH_2","BACKEDTOOLWIDTH_3","BACKEDTOOLTHICKNESS_1","BACKEDTOOLTHICKNESS_2","BACKEDTOOLTHICKNESS_3","BACKEDTOOLARRIS","PLATFORM","FLAKEINITIATION","FLAKETERMINATION","PIECEBLANK","SCRAPERMAXTHICKNESS","SCRAPERRETOUCHLENGTH","SCRAPERRETOUCHANGLE1","SCRAPERRETOUCHANGLE2","SCRAPERRETOUCHANGLE3","SCRAPERDORSALANGLE1","SCRAPERDORSALANGLE2","SCRAPERDORSALANGLE3","SCRAPERRETOUCHHEIGHT1","SCRAPERRETOUCHHEIGHT2","SCRAPERRETOUCHHEIGHT3","FLAKEGEOMETRY","PLATFORMPREP","PLATABRASION","PLATFORMWIDTH","PLATFORMTHICKNESS","STAGE","CONARDUNIFIEDTYPE","CORESUBTYPOLOGY","COREBLANKSPHERICITY","COREPLATFACETED","SCARCOUNT","EXPLOITEDFACES","FLAKEGENERATIONSLENGTH","FLAKEGENERATIONSWIDTH","FLAKEGENERATIONSTHICKNESS","LENGHTLONGESTFLAKESCAR","MAXLENGTH","TECHLENGTH","MAXWIDTH","TECHWIDTH","MAXTHICKNESS","MASS","COMMMENTS","PHOTO"
"1163","SBF","5","K3","Mantis 3","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",7.66,2.82,"Main","","","","",,,,,,,9.62,9.62,7.6,5.75,1.56,0.14,"","N"
"1164","SBF","5","K3","Mantis 3","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Overshot","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",8.6,3.67,"Main","","","","",,,,,,,18.85,18.85,10.31,10.31,3.91,1.11,"","N"
"1165","SBF","5","K3","Mantis 3","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Bipolar","",,,,,,,,,,,,"OVAL","Indeterminate","No",7.42,1.83,"Main","","","","",,,,,,,10.32,10.32,9.38,9.38,2.52,0.28,"","N"
"1166","SBF","5","K3","Mantis 3","","Quartz","1-10%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",4.51,3.01,"Main","","","","",,,,,,,14.32,14.32,5.78,5.78,2.85,0.3,"","N"
"1167","SBF","5","K3","Mantis 3","","Quartz","10-40%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",10.54,2,"Main","","","","",,,,,,,10.14,10.14,10.77,8.89,1.9,0.31,"","N"
"1168","SBF","5","K3","Mantis 3","","Quartz","0%","","Flake","Fragment","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,12.6,,8.25,,3.35,0.36,"","N"
"1169","SBF","5","K3","Mantis 3","","Quartz","0%","","Flake","Distal","","","","","","",,"",,,,,,,,,,,,,,"","","Feather","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,13.1,,7.54,,3.09,0.3,"","N"
"1170","SBF","5","K3","Mantis 3","","Quartz","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",3.74,1.94,"","","","","",,,,,,,18.31,,6.26,,2.12,0.31,"","N"
"1171","SBF","5","K3","Mantis 3","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Wedging","Overshot","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",3.29,3.32,"Main","","","","",,,,,,,17.29,17.29,14.68,14.68,6.33,1.62,"","N"
"117","SBF","4b","I4","BWA 2","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",22.17,9.02,"Main","","","","",,,,,,,25.72,25.72,23.21,23.21,8.63,5.97,"","N"
"1172","SBF","5","K3","Mantis 3","","Quartzite","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",9.78,3.57,"","","","","",,,,,,,10.57,,13.45,,3.83,0.39,"","N"
"1173","SBF","5","K3","Mantis 3","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","ResidualFacetWithBulb","No",16.04,4.07,"Main","","","","",,,,,,,10.07,8.93,18.38,18.08,4.68,0.96,"","N"
"1174","SBF","5","K3","Mantis 3","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","ResidualFacetWithBulb","No",23.66,5.07,"Main","","","","",,,,,,,12.88,11.64,26.54,22.13,4.26,1.74,"","N"
"1175","SBF","5","K3","Mantis 3","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRAPEZOIDAL","NotPrepared","No",5.22,2.16,"Main","","","","",,,,,,,13.76,11.37,12.54,8.64,2.23,0.32,"","N"
"1176","SBF","5","K3","Mantis 3","","Silcrete","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"TRAPEZOIDAL","NotPrepared","No",14,7.02,"","","","","",,,,,,,23.59,,34.29,,6.45,6.57,"","N"
"1177","SBF","5","K3","Mantis 3","","Opaline/CCS","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",5.93,1.91,"Main","","","","",,,,,,,15.44,15.44,11.52,11.52,1.42,0.42,"","N"
"1178","SBF","5","I3","Organic Mantis II","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","Yes",7.94,4,"Main","","","","",,,,,,,12.17,12.17,11.05,11.05,2.57,0.57,"","N"
"1179","SBF","5","I3","Organic Mantis II","","Quartz","0%","","Flake","Mesial","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,9.58,,17.15,,3.64,0.66,"","N"
"1180","SBF","5","I3","Organic Mantis II","","Quartz","10-40%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",13.37,5.32,"Main","","","","",,,,,,,33.69,33.69,23.89,23.89,7.82,9.73,"","N"
"1181","SBF","5","I3","Organic Mantis II","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","ResidualFacetWithBulb","No",7.63,3.39,"Main","","","","",,,,,,,21.76,21.76,21.19,21.19,4.92,2.15,"","N"
"118","SBF","4b","I4","BWA 2","","Quartz","0%","","Flake","Distal","","","","","","",,"",,,,,,,,,,,,,,"","","Feather","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,11.58,,6.1,,2,76,0.14,"","N"
"1182","SBF","5","I3","Organic Mantis II","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RHOMBUS","NotPrepared","No",24.07,7.31,"Main","","","","",,,,,,,22.07,22.07,26.48,21.59,4.24,3.8,"","N"
"1183","SBF","5","I3","Organic Mantis II","","Silcrete","0%","","Flake","Mesial","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,15.98,,11.6,,4,0.87,"","N"
"1184","SBF","5","K3","Shelly Mantis 2","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","ResidualFacetWithBulb","No",8.43,1.9,"Main","","","","",,,,,,,22.68,22.68,12.27,12.27,5.09,1.28,"","N"
"1185","SBF","5","K3","Shelly Mantis 2","","Quartz","10-40%","Cobble","Flake","Fragment","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,20.02,,8.07,,5.5,1.06,"","N"
"1186","SBF","5","K3","Shelly Mantis 2","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",5.91,2.22,"Main","","","","",,,,,,,12.63,12.63,11.18,11.18,3.48,0.52,"","N"
"1187","SBF","5","K3","Shelly Mantis 2","","Quartz","0%","","Flake","Distal","","","","","","",,"",,,,,,,,,,,,,,"","","Feather","",,,,,,,,,,,,"OVAL","","",,,"","","","","",,,,,,,15.01,,12.42,,3.29,0.55,"","N"
"1188","SBF","5","K3","Shelly Mantis 2","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"TRIANGULAR","Indeterminate","No",4.97,3.14,"Main","","","","",,,,,,,25.39,25.39,15,15,4.83,1.45,"","N"
"1189","SBF","5","K3","Shelly Mantis 2","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",2.24,1.5,"Main","","","","",,,,,,,40.01,40.01,9.24,9.24,2.98,0.98,"","N"
"1190","SBF","5","K3","Shelly Mantis 2","","Quartzite","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"OVAL","Indeterminate","No",2.76,1.76,"","","","","",,,,,,,16.55,,6.76,,2.80,0.26,"","N"
"1191","SBF","5","K3","Organic Mantis","","Quartz","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",7.62,3.32,"","","","","",,,,,,,4.77,,11.65,,4.26,0.22,"","Y"
"119","SBF","4b","I4","BWA 2","","Quartz","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"OVAL","NotPrepared","No",6.42,2.37,"","","","","",,,,,,,24.94,,17.44,,5.69,2.56,"","N"
"1192","SBF","5","K3","Organic Mantis","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRAPEZOIDAL","Indeterminate","No",2.63,0.9,"Main","","","","",,,,,,,11.92,11.92,11.96,9.41,1.66,0.23,"","N"
"1193","SBF","5","K3","Organic Mantis","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Overshot","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",9.77,6.35,"Main","","","","",,,,,,,39.4,39.4,32.25,32.25,12.45,23,"","N"
"1194","SBF","5","I3","OSBM","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",6.06,4.08,"Main","","","","",,,,,,,10.92,10.92,7.5,7.5,2.95,0.37,"","N"
"1195","SBF","5","I3","OSBM","","Quartzite","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",3,3,4,2,2,12.58,12.16,,11.69,,6.22,0.61,"","N"
"1196","SBF","5","I3","OSBM","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","Indeterminate","No",2.63,0.95,"Main","","","","",,,,,,,12.64,12.64,8.68,8.68,1.51,0.17,"","N"
"1197","SBF","5","I3","OSBM","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",12.69,4.24,"Main","","","","",,,,,,,20.01,20.01,24.1,24.17,5.89,2.87,"","N"
"1198","SBF","5","I3","OSBM","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",8.75,1.11,"Main","","","","",,,,,,,22.71,13.69,13.74,13.74,3.23,1.04,"Possible POINT","Y"
"1199","SBF","5","I3","OSBM","","Opaline/CCS","0%","","Flake","Fragment","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,13.46,,28.55,,4.05,2.3,"","N"
"1200","SBF","5","I3","Organic Mantis I+II","","Quartz","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",10.87,3.59,"","","","","",,,,,,,10.68,,12.06,,3.41,0.51,"","N"
"1201","SBF","5","I3","Organic Mantis I+II","","Quartz","10-40%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","ResidualFacetWithBulb","No",8.25,6.41,"Main","","","","",,,,,,,16.54,8.79,12.29,8.54,5.99,0.77,"","N"
"12","SBF","4b","I4","BWA 1","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",9.82,5.48,"Main","","","","",,,,,,,14.84,14.84,11.64,6.6,5.11,0.60,"","N"
"120","SBF","4b","I4","BWA 2","","Quartz","10-40%","Cobble","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",4,3,2,3,10,8.19,9.17,,8,,4.55,0.55,"","N"
"1202","SBF","5","I3","Organic Mantis I+II","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RHOMBUS","FacetWithBulb","No",12.9,9.39,"Main","","","","",,,,,,,27.18,20.22,14.09,14.09,10.95,3.72,"","N"
"1203","SBF","5","I3","Organic Mantis I+II","","Opaline/CCS","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",3.15,0.99,"Main","","","","",,,,,,,12.18,12.18,8.69,8.69,1.62,0.15,"","N"
"1204","SBF","5","I3","Organic Mantis I+II","","Opaline/CCS","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",8.59,3.06,"Main","","","","",,,,,,,13.12,13.12,20.62,20.62,2.98,1.25,"","N"
"1205","SBF","5","I3","Organic Mantis I+II","","Opaline/CCS","0%","","Flake","Mesial","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,6.1,,14.41,,5.21,0.48,"","Y"
"1206","SBF","5","I3","Organic Mantis I+II","","Silcrete","0%","","Flake","Distal","","","","","","",,"",,,,,,,,,,,,,,"","","Feather","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,16.05,,8.72,,2.1,0.35,"","N"
"1207","SBF","5","I3","Organic Mantis I+II","","Quartzite","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Platform","Irregular","Cubic","0%",4,3,5,5,5,16.8,54.32,,64.53,,19.04,86,"Core on flake","N"
"1208","SBF","5","J3","True Hearth Shell","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",7.43,3.94,"Main","","","","",,,,,,,15.68,15.68,7.62,5.6,3.6,0.38,"","N"
"1209","SBF","5","J3","True Hearth Shell","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Step","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",3.57,2.26,"Main","","","","",,,,,,,20.7,20.7,13.66,13.66,3.73,1.12,"","N"
"1210","SBF","5","J3","True Hearth Shell","","Quartz","10-40%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",7.85,1.88,"Main","","","","",,,,,,,22.23,22.23,13.27,12.36,4.58,1.46,"","N"
"1211","SBF","5","J3","True Hearth Shell","","Quartzite","40-60%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",9.93,4.82,"Main","","","","",,,,,,,75.51,75.51,33.33,33.33,8.85,24.56,"","N"
"121","SBF","4b","I4","BWA 2","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",5,3,1,7,8,19.02,23.19,,9.53,,8.04,2.73,"","N"
"1212","SBF","5","I3","Sand in Mantis","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",4.8,1.96,"Main","","","","",,,,,,,12.81,12.81,8.31,8.31,2.26,0.28,"","N"
"1213","SBF","5","I3","Sand in Mantis","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Overshot","",,,,,,,,,,,,"OVAL","NotPrepared","No",7.99,1.98,"Main","","","","",,,,,,,20.08,20.08,16.34,16.34,3.35,1.5,"","N"
"1214","SBF","5","I3","Sand in Mantis","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",4,3,2,4,6,17.19,28.22,,10.97,,8.93,2.34,"","N"
"1215","SBF","5","I3","Sand in Mantis","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","Indeterminate","No",3.45,2.27,"Main","","","","",,,,,,,12.64,12.64,8.63,6.04,2.58,0.28,"","N"
"1216","SBF","5","I3","Sand in Mantis","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","ResidualFacetWithBulb","No",8.72,5.07,"Main","","","","",,,,,,,21.97,21.97,8.88,8.88,5.98,1.11,"","N"
"1217","SBF","5","K3","Mantis","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"KITE","NotPrepared","No",5.99,2.27,"Main","","","","",,,,,,,14.9,14.9,7.75,7.75,4.17,0.46,"","N"
"1218","SBF","5","K3","Mantis","","Quartzite","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",6.1,3.28,"","","","","",,,,,,,13.44,,7.39,,2.9,0.36,"","N"
"1219","SBF","5","K3","Mantis","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Step","",,,,,,,,,,,,"OVAL","NotPrepared","No",5.86,2.68,"Main","","","","",,,,,,,21.55,21.55,12.61,12.61,4.96,1.69,"","N"
"1220","SBF","5","K3","Mantis","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",16.03,5.24,"Main","","","","",,,,,,,22.73,22.73,19.4,15.89,4.55,2.18,"","N"
"1221","SBF","5","K3","Mantis","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Bipolar","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",9.51,6.12,"Main","","","","",,,,,,,11.61,11.61,32.17,32.17,6.83,2.76,"","N"
"122","SBF","4b","I4","Brown Ash 3","","Quartz","40-60%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",8.72,2.93,"Initial","","","","",,,,,,,22.43,22.43,10.98,10.98,4.48,1.52,"","N"
"1222","SBF","5","K3","Mantis","","Quartzite","0%","","Flake","Fragment","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"TRIANGULAR","","",,,"","","","","",,,,,,,30.9,,31.52,,9.72,15.16,"","N"
"1223","SBF","5","K3","Mantis","","Quartz","10-40%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",14.75,5.41,"Main","","","","",,,,,,,12.11,12.11,16.8,10.08,5.23,0.79,"","N"
"1224","SBF","5","K3","Mantis","","Silcrete","0%","","Flake","Mesial","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,12.73,,15.49,,3.82,1,"","N"
"1225","SBF","5","K3","Shelly Mantis 1","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",6.38,3.12,"Main","","","","",,,,,,,18.08,18.08,9.12,9.12,3.93,0.69,"","N"
"1226","SBF","5","K3","Shelly Mantis 1","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",6.27,4.76,"Main","","","","",,,,,,,9.85,9.85,9.2,9.2,5.94,0.75,"","N"
"1227","SBF","5","K3","Shelly Mantis 1","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","Yes",19.59,6.57,"Main","","","","",,,,,,,9.28,9.28,20.73,20.73,6.06,1.21,"","N"
"1228","SBF","5","K3","Shelly Mantis 1","","Quartzite","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",24.68,7.83,"","","","","",,,,,,,25.29,,28.61,,8.39,4.03,"","N"
"1229","SBF","5","K3","Shelly Mantis 1","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",18.52,7.97,"Main","","","","",,,,,,,16.44,16.44,21.53,21.53,6.53,2.76,"","N"
"1230","SBF","5","K3","Shelly Mantis 1","","Quartzite","0%","","Flake","Fragment","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"RHOMBUS","","",,,"","","","","",,,,,,,7.13,,22.12,,3.65,0.78,"","N"
"1231","SBF","5","K3","Shelly Mantis 1","","Quartzite","0%","","Flake","Fragment","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"TRIANGULAR","","",,,"","","","","",,,,,,,36.23,,18.51,,6.13,5.43,"","N"
"123","SBF","4b","I4","Brown Ash 3","","Quartz","10-40%","Cobble","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Spherical","0%",3,2,0,2,5,15.73,17.68,,9.41,,4.09,0.94,"","N"
"1232","SBF","5","K3","Shelly Mantis 1","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Overshot","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",6.42,4.3,"Main","","","","",,,,,,,22.25,22.25,13.54,13.54,4.59,2.28,"","N"
"1233","SBF","5","I3","Fly","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRAPEZOIDAL","Indeterminate","No",4.38,1.27,"Main","","","","",,,,,,,15.14,15.14,10.8,10.8,2.44,0.39,"","N"
"1234","SBF","5","I3","Fly","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",6.1,2.4,"Main","","","","",,,,,,,15.83,15.83,8.61,8.61,4.03,0.57,"","N"
"1235","SBF","5","I3","Fly","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRAPEZOIDAL","Indeterminate","No",3.97,0.92,"Main","","","","",,,,,,,9.42,9.42,11.73,9.92,2.25,0.24,"","N"
"1236","SBF","5","J3","Base of True Hearth","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Wedging","Feather","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",3.25,1.11,"Main","","","","",,,,,,,12.27,12.27,5.89,5.89,1.82,0.17,"","N"
"1237","SBF","5","J3","Base of True Hearth","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",5.4,1.95,"Main","","","","",,,,,,,12.76,12.76,6.63,6.63,1.33,0.18,"","N"
"1238","SBF","5","J3","Base of True Hearth","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"TRAPEZOIDAL","FacetWithBulb","No",6.45,4.22,"Main","","","","",,,,,,,8.72,8.72,11,8.95,2.73,0.4,"","N"
"1239","SBF","5","J3","Base of True Hearth","","Quartz","10-40%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","Indeterminate","No",3.16,3.51,"Main","","","","",,,,,,,23.99,23.99,10.81,10.81,4.54,2.52,"","N"
"1240","SBF","5","J3","Ash Mantis","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","Indeterminate","No",1.67,1.23,"Main","","","","",,,,,,,10.39,10.39,5.67,5.67,1.12,0.05,"","N"
